session_id,user_id,sequence_id,node_id,option_id,nodo_id,iia,iic,mi,ei,ci,rc,dpe_a,dpe_p,lf
83f9881e-e964-486c-aca4-f2a6ca0bfb70,385fc2df-2523-4aee-b9c6-0e20d3a921da,MLQ5X_D1_SEQUENCE_5,MLQ5X_D1S5_N10_SOTO_PROTOCOLS,C,10,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0
83f9881e-e964-486c-aca4-f2a6ca0bfb70,385fc2df-2523-4aee-b9c6-0e20d3a921da,MLQ5X_D1_SEQUENCE_3,MLQ5X_D1S3_N6_GUZMAN_DOCENCIA,C,6,3.0,3.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0
83f9881e-e964-486c-aca4-f2a6ca0bfb70,385fc2df-2523-4aee-b9c6-0e20d3a921da,MLQ5X_D1_SEQUENCE_4,MLQ5X_D1S4_N7_RIOS_DERIVACION,C,7,2.0,2.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0
83f9881e-e964-486c-aca4-f2a6ca0bfb70,385fc2df-2523-4aee-b9c6-0e20d3a921da,MLQ5X_D1_SEQUENCE_4,MLQ5X_D1S4_N8_RIOS_SANCION,C,8,2.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
83f9881e-e964-486c-aca4-f2a6ca0bfb70,385fc2df-2523-4aee-b9c6-0e20d3a921da,MLQ5X_D1_SEQUENCE_4,MLQ5X_D1S4_N9_SOTO_REPORTE,A,9,2.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
83f9881e-e964-486c-aca4-f2a6ca0bfb70,385fc2df-2523-4aee-b9c6-0e20d3a921da,MLQ5X_D2_SEQUENCE_10,MLQ5X_D2S10_N13_LATE_ARRIVAL_RESPONSE,C,13,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0
83f9881e-e964-486c-aca4-f2a6ca0bfb70,385fc2df-2523-4aee-b9c6-0e20d3a921da,MLQ5X_D2_SEQUENCE_10,MLQ5X_D2S10_N14_RIOS_EXTENDED_SHIFTS,A,14,3.0,3.0,2.0,1.0,2.0,1.0,3.0,0.0,0.0
83f9881e-e964-486c-aca4-f2a6ca0bfb70,385fc2df-2523-4aee-b9c6-0e20d3a921da,MLQ5X_D2_SEQUENCE_10,MLQ5X_D2S10_N15_RIOS_RESIGNATION_RISK,B,15,2.0,2.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0
83f9881e-e964-486c-aca4-f2a6ca0bfb70,385fc2df-2523-4aee-b9c6-0e20d3a921da,MLQ5X_D2_SEQUENCE_9,MLQ5X_D2S9_N12_SOTO_WATER_CUT_FOLLOWUP,A,12,4.0,4.0,4.0,1.0,3.0,2.0,0.0,0.0,0.0
83f9881e-e964-486c-aca4-f2a6ca0bfb70,385fc2df-2523-4aee-b9c6-0e20d3a921da,MLQ5X_D2_SEQUENCE_11,MLQ5X_D2S11_N16_GUZMAN_VISION,A,16,3.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0
83f9881e-e964-486c-aca4-f2a6ca0bfb70,385fc2df-2523-4aee-b9c6-0e20d3a921da,MLQ5X_D2_SEQUENCE_11,MLQ5X_D2S11_N17_GUZMAN_PRACTICE_CUPS,A,17,3.0,3.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0
83f9881e-e964-486c-aca4-f2a6ca0bfb70,385fc2df-2523-4aee-b9c6-0e20d3a921da,MLQ5X_D3_SEQUENCE_14,MLQ5X_D3S14_N18_SOFIA_BOX6_DECISION,B,18,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0
83f9881e-e964-486c-aca4-f2a6ca0bfb70,385fc2df-2523-4aee-b9c6-0e20d3a921da,MLQ5X_D3_SEQUENCE_14,MLQ5X_D3S14_N19_ULTRASOUND_SHARED_USE,A,19,3.0,3.0,2.0,3.0,3.0,1.0,3.0,0.0,0.0
83f9881e-e964-486c-aca4-f2a6ca0bfb70,385fc2df-2523-4aee-b9c6-0e20d3a921da,MLQ5X_D3_SEQUENCE_15,MLQ5X_D3S15_N20_SOTO_ROTATING_SHIFTS_DECISION,A,20,2.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0
83f9881e-e964-486c-aca4-f2a6ca0bfb70,385fc2df-2523-4aee-b9c6-0e20d3a921da,MLQ5X_D3_SEQUENCE_18,MLQ5X_D3S18_N23_JAVIER_WORKLOAD,A,23,3.0,3.0,2.0,0.0,4.0,1.0,3.0,0.0,0.0
83f9881e-e964-486c-aca4-f2a6ca0bfb70,385fc2df-2523-4aee-b9c6-0e20d3a921da,MLQ5X_D3_SEQUENCE_16,MLQ5X_D3S16_N21_GUZMAN_UNREGISTERED_INTERNS,C,21,2.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0
83f9881e-e964-486c-aca4-f2a6ca0bfb70,385fc2df-2523-4aee-b9c6-0e20d3a921da,MLQ5X_D3_SEQUENCE_16,MLQ5X_D3S16_N22_GUZMAN_CONVENIO_BOX1,A,22,3.0,3.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0
83f9881e-e964-486c-aca4-f2a6ca0bfb70,385fc2df-2523-4aee-b9c6-0e20d3a921da,MLQ5X_D5_SEQUENCE_21,MLQ5X_D5S21_N26_SOFIA_MINOR_RECORD_ERROR,A,26,2.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0
83f9881e-e964-486c-aca4-f2a6ca0bfb70,385fc2df-2523-4aee-b9c6-0e20d3a921da,MLQ5X_D4_SEQUENCE_20,MLQ5X_D4S20_N25_RIOS_FLEXIBILITY_REQUEST,B,25,2.0,2.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0
83f9881e-e964-486c-aca4-f2a6ca0bfb70,385fc2df-2523-4aee-b9c6-0e20d3a921da,MLQ5X_D5_SEQUENCE_22,MLQ5X_D5S22_N27_SOTO_MINOR_RISK_REPORT,B,27,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0
83f9881e-e964-486c-aca4-f2a6ca0bfb70,385fc2df-2523-4aee-b9c6-0e20d3a921da,MLQ5X_D5_SEQUENCE_23,MLQ5X_D5S23_N28_RIOS_TENS_PROTOCOL,B,28,2.0,2.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0
10fb42c6-d5c4-48fe-bc17-74ba08e815a7,bc7c3aa4-58d7-4f22-9eaf-fd78c3f98c4b,MLQ5X_D5_SEQUENCE_22,MLQ5X_D5S22_N27_SOTO_MINOR_RISK_REPORT,B,27,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0
10fb42c6-d5c4-48fe-bc17-74ba08e815a7,bc7c3aa4-58d7-4f22-9eaf-fd78c3f98c4b,MLQ5X_D5_SEQUENCE_23,MLQ5X_D5S23_N28_RIOS_TENS_PROTOCOL,B,28,2.0,2.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0
5f6b7dd9-579f-433c-a1c1-c3dc9c7cd0d7,a02a3f2c-9594-4934-8444-daf19ffc22d6,MLQ5X_D1_SEQUENCE_4,MLQ5X_D1S4_N7_RIOS_DERIVACION,A,7,3.0,3.0,3.0,4.0,3.0,2.0,0.0,0.0,0.0
5167b251-1e65-421a-805f-46631285c7d5,335133b5-30e6-4ad3-ab34-e51aa478400e,MLQ5X_D1_SEQUENCE_1,MLQ5X_D1S1_N1_RIOS_CHOICE,A,1,3.0,4.0,3.0,1.0,2.0,1.0,2.0,0.0,0.0
5167b251-1e65-421a-805f-46631285c7d5,335133b5-30e6-4ad3-ab34-e51aa478400e,MLQ5X_D1_SEQUENCE_1,MLQ5X_D1S1_N2_GUZMAN_DOCENCIA,C,2,2.0,2.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0
5167b251-1e65-421a-805f-46631285c7d5,335133b5-30e6-4ad3-ab34-e51aa478400e,MLQ5X_D1_SEQUENCE_1,MLQ5X_D1S1_N3_RIOS_PROTOCOLS,C,3,1.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0
5167b251-1e65-421a-805f-46631285c7d5,335133b5-30e6-4ad3-ab34-e51aa478400e,MLQ5X_D1_SEQUENCE_1,MLQ5X_D1S1_N4_SOTO_INDICATORS,A,4,3.0,3.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0
5167b251-1e65-421a-805f-46631285c7d5,335133b5-30e6-4ad3-ab34-e51aa478400e,MLQ5X_D1_SEQUENCE_1,MLQ5X_D1S1_N5_SOFIA_PRIORITY,C,5,3.0,3.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0
5167b251-1e65-421a-805f-46631285c7d5,335133b5-30e6-4ad3-ab34-e51aa478400e,MLQ5X_D2_SEQUENCE_8,MLQ5X_D2S8_N11_SOTO_DECISION,A,11,3.0,4.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0
5167b251-1e65-421a-805f-46631285c7d5,335133b5-30e6-4ad3-ab34-e51aa478400e,MLQ5X_D1_SEQUENCE_5,MLQ5X_D1S5_N10_SOTO_PROTOCOLS,C,10,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0
5167b251-1e65-421a-805f-46631285c7d5,335133b5-30e6-4ad3-ab34-e51aa478400e,MLQ5X_D1_SEQUENCE_3,MLQ5X_D1S3_N6_GUZMAN_DOCENCIA,C,6,3.0,3.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0
5167b251-1e65-421a-805f-46631285c7d5,335133b5-30e6-4ad3-ab34-e51aa478400e,MLQ5X_D1_SEQUENCE_4,MLQ5X_D1S4_N7_RIOS_DERIVACION,A,7,3.0,3.0,3.0,4.0,3.0,2.0,0.0,0.0,0.0
5167b251-1e65-421a-805f-46631285c7d5,335133b5-30e6-4ad3-ab34-e51aa478400e,MLQ5X_D1_SEQUENCE_4,MLQ5X_D1S4_N8_RIOS_SANCION,B,8,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0
5167b251-1e65-421a-805f-46631285c7d5,335133b5-30e6-4ad3-ab34-e51aa478400e,MLQ5X_D1_SEQUENCE_4,MLQ5X_D1S4_N9_SOTO_REPORTE,B,9,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0
5167b251-1e65-421a-805f-46631285c7d5,335133b5-30e6-4ad3-ab34-e51aa478400e,MLQ5X_D2_SEQUENCE_10,MLQ5X_D2S10_N13_LATE_ARRIVAL_RESPONSE,C,13,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0
5167b251-1e65-421a-805f-46631285c7d5,335133b5-30e6-4ad3-ab34-e51aa478400e,MLQ5X_D2_SEQUENCE_10,MLQ5X_D2S10_N14_RIOS_EXTENDED_SHIFTS,C,14,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0
5167b251-1e65-421a-805f-46631285c7d5,335133b5-30e6-4ad3-ab34-e51aa478400e,MLQ5X_D2_SEQUENCE_10,MLQ5X_D2S10_N15_RIOS_RESIGNATION_RISK,B,15,2.0,2.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0
5167b251-1e65-421a-805f-46631285c7d5,335133b5-30e6-4ad3-ab34-e51aa478400e,MLQ5X_D2_SEQUENCE_9,MLQ5X_D2S9_N12_SOTO_WATER_CUT_FOLLOWUP,A,12,4.0,4.0,4.0,1.0,3.0,2.0,0.0,0.0,0.0
5167b251-1e65-421a-805f-46631285c7d5,335133b5-30e6-4ad3-ab34-e51aa478400e,MLQ5X_D2_SEQUENCE_11,MLQ5X_D2S11_N16_GUZMAN_VISION,A,16,3.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0
5167b251-1e65-421a-805f-46631285c7d5,335133b5-30e6-4ad3-ab34-e51aa478400e,MLQ5X_D2_SEQUENCE_11,MLQ5X_D2S11_N17_GUZMAN_PRACTICE_CUPS,A,17,3.0,3.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0
5167b251-1e65-421a-805f-46631285c7d5,335133b5-30e6-4ad3-ab34-e51aa478400e,MLQ5X_D3_SEQUENCE_14,MLQ5X_D3S14_N18_SOFIA_BOX6_DECISION,A,18,3.0,3.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0
5167b251-1e65-421a-805f-46631285c7d5,335133b5-30e6-4ad3-ab34-e51aa478400e,MLQ5X_D3_SEQUENCE_14,MLQ5X_D3S14_N19_ULTRASOUND_SHARED_USE,A,19,3.0,3.0,2.0,3.0,3.0,1.0,3.0,0.0,0.0
5167b251-1e65-421a-805f-46631285c7d5,335133b5-30e6-4ad3-ab34-e51aa478400e,MLQ5X_D3_SEQUENCE_15,MLQ5X_D3S15_N20_SOTO_ROTATING_SHIFTS_DECISION,B,20,2.0,2.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0
5167b251-1e65-421a-805f-46631285c7d5,335133b5-30e6-4ad3-ab34-e51aa478400e,MLQ5X_D3_SEQUENCE_18,MLQ5X_D3S18_N23_JAVIER_WORKLOAD,B,23,2.0,2.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0
5167b251-1e65-421a-805f-46631285c7d5,335133b5-30e6-4ad3-ab34-e51aa478400e,MLQ5X_D3_SEQUENCE_16,MLQ5X_D3S16_N21_GUZMAN_UNREGISTERED_INTERNS,C,21,2.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0
5167b251-1e65-421a-805f-46631285c7d5,335133b5-30e6-4ad3-ab34-e51aa478400e,MLQ5X_D3_SEQUENCE_16,MLQ5X_D3S16_N22_GUZMAN_CONVENIO_BOX1,A,22,3.0,3.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0
5167b251-1e65-421a-805f-46631285c7d5,335133b5-30e6-4ad3-ab34-e51aa478400e,MLQ5X_D4_SEQUENCE_19,MLQ5X_D4S19_N24_GUZMAN_BOX1_BROKEN_PROMISE,C,24,2.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0
5167b251-1e65-421a-805f-46631285c7d5,335133b5-30e6-4ad3-ab34-e51aa478400e,MLQ5X_D5_SEQUENCE_21,MLQ5X_D5S21_N26_SOFIA_MINOR_RECORD_ERROR,A,26,2.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0
5167b251-1e65-421a-805f-46631285c7d5,335133b5-30e6-4ad3-ab34-e51aa478400e,MLQ5X_D4_SEQUENCE_20,MLQ5X_D4S20_N25_RIOS_FLEXIBILITY_REQUEST,B,25,2.0,2.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0
5167b251-1e65-421a-805f-46631285c7d5,335133b5-30e6-4ad3-ab34-e51aa478400e,MLQ5X_D5_SEQUENCE_22,MLQ5X_D5S22_N27_SOTO_MINOR_RISK_REPORT,A,27,1.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0
5167b251-1e65-421a-805f-46631285c7d5,335133b5-30e6-4ad3-ab34-e51aa478400e,MLQ5X_D5_SEQUENCE_23,MLQ5X_D5S23_N28_RIOS_TENS_PROTOCOL,A,28,2.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0
a3c9dc37-63c0-43ed-9dba-e39106fd338d,e4e1531b-a23e-4999-81f0-95a6d4af8307,MLQ5X_D1_SEQUENCE_1,MLQ5X_D1S1_N1_RIOS_CHOICE,A,1,3.0,4.0,3.0,1.0,2.0,1.0,2.0,0.0,0.0
5f6b7dd9-579f-433c-a1c1-c3dc9c7cd0d7,a02a3f2c-9594-4934-8444-daf19ffc22d6,MLQ5X_D1_SEQUENCE_1,MLQ5X_D1S1_N1_RIOS_CHOICE,C,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0
5f6b7dd9-579f-433c-a1c1-c3dc9c7cd0d7,a02a3f2c-9594-4934-8444-daf19ffc22d6,MLQ5X_D3_SEQUENCE_15,MLQ5X_D3S15_N20_SOTO_ROTATING_SHIFTS_DECISION,A,20,2.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0
5f6b7dd9-579f-433c-a1c1-c3dc9c7cd0d7,a02a3f2c-9594-4934-8444-daf19ffc22d6,MLQ5X_D3_SEQUENCE_18,MLQ5X_D3S18_N23_JAVIER_WORKLOAD,A,23,3.0,3.0,2.0,0.0,4.0,1.0,3.0,0.0,0.0
5f6b7dd9-579f-433c-a1c1-c3dc9c7cd0d7,a02a3f2c-9594-4934-8444-daf19ffc22d6,MLQ5X_D1_SEQUENCE_4,MLQ5X_D1S4_N8_RIOS_SANCION,C,8,2.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
5f6b7dd9-579f-433c-a1c1-c3dc9c7cd0d7,a02a3f2c-9594-4934-8444-daf19ffc22d6,MLQ5X_D1_SEQUENCE_4,MLQ5X_D1S4_N9_SOTO_REPORTE,A,9,2.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
5f6b7dd9-579f-433c-a1c1-c3dc9c7cd0d7,a02a3f2c-9594-4934-8444-daf19ffc22d6,MLQ5X_D5_SEQUENCE_21,MLQ5X_D5S21_N26_SOFIA_MINOR_RECORD_ERROR,B,26,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0
5f6b7dd9-579f-433c-a1c1-c3dc9c7cd0d7,a02a3f2c-9594-4934-8444-daf19ffc22d6,MLQ5X_D2_SEQUENCE_9,MLQ5X_D2S9_N12_SOTO_WATER_CUT_FOLLOWUP,A,12,4.0,4.0,4.0,1.0,3.0,2.0,0.0,0.0,0.0
5f6b7dd9-579f-433c-a1c1-c3dc9c7cd0d7,a02a3f2c-9594-4934-8444-daf19ffc22d6,MLQ5X_D3_SEQUENCE_16,MLQ5X_D3S16_N21_GUZMAN_UNREGISTERED_INTERNS,A,21,3.0,3.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0
5f6b7dd9-579f-433c-a1c1-c3dc9c7cd0d7,a02a3f2c-9594-4934-8444-daf19ffc22d6,MLQ5X_D3_SEQUENCE_16,MLQ5X_D3S16_N22_GUZMAN_CONVENIO_BOX1,B,22,2.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0
5f6b7dd9-579f-433c-a1c1-c3dc9c7cd0d7,a02a3f2c-9594-4934-8444-daf19ffc22d6,MLQ5X_D4_SEQUENCE_20,MLQ5X_D4S20_N25_RIOS_FLEXIBILITY_REQUEST,B,25,2.0,2.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0
5f6b7dd9-579f-433c-a1c1-c3dc9c7cd0d7,a02a3f2c-9594-4934-8444-daf19ffc22d6,MLQ5X_D5_SEQUENCE_22,MLQ5X_D5S22_N27_SOTO_MINOR_RISK_REPORT,B,27,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0
5f6b7dd9-579f-433c-a1c1-c3dc9c7cd0d7,a02a3f2c-9594-4934-8444-daf19ffc22d6,MLQ5X_D5_SEQUENCE_23,MLQ5X_D5S23_N28_RIOS_TENS_PROTOCOL,B,28,2.0,2.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0
5f6b7dd9-579f-433c-a1c1-c3dc9c7cd0d7,a02a3f2c-9594-4934-8444-daf19ffc22d6,MLQ5X_D1_SEQUENCE_5,MLQ5X_D1S5_N10_SOTO_PROTOCOLS,B,10,3.0,2.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0
5f6b7dd9-579f-433c-a1c1-c3dc9c7cd0d7,a02a3f2c-9594-4934-8444-daf19ffc22d6,MLQ5X_D2_SEQUENCE_11,MLQ5X_D2S11_N16_GUZMAN_VISION,C,16,0.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0
5f6b7dd9-579f-433c-a1c1-c3dc9c7cd0d7,a02a3f2c-9594-4934-8444-daf19ffc22d6,MLQ5X_D2_SEQUENCE_11,MLQ5X_D2S11_N17_GUZMAN_PRACTICE_CUPS,A,17,3.0,3.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0
5f6b7dd9-579f-433c-a1c1-c3dc9c7cd0d7,a02a3f2c-9594-4934-8444-daf19ffc22d6,MLQ5X_D1_SEQUENCE_3,MLQ5X_D1S3_N6_GUZMAN_DOCENCIA,C,6,3.0,3.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0
a3c9dc37-63c0-43ed-9dba-e39106fd338d,e4e1531b-a23e-4999-81f0-95a6d4af8307,MLQ5X_D1_SEQUENCE_4,MLQ5X_D1S4_N8_RIOS_SANCION,B,8,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0
a3c9dc37-63c0-43ed-9dba-e39106fd338d,e4e1531b-a23e-4999-81f0-95a6d4af8307,MLQ5X_D1_SEQUENCE_4,MLQ5X_D1S4_N9_SOTO_REPORTE,A,9,2.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
57fc2010-117d-4ec3-a900-9858991d41bf,6fc62dd9-edac-429c-a12c-3b6f859e2ec8,MLQ5X_D1_SEQUENCE_1,MLQ5X_D1S1_N1_RIOS_CHOICE,A,1,3.0,4.0,3.0,1.0,2.0,1.0,2.0,0.0,0.0
57fc2010-117d-4ec3-a900-9858991d41bf,6fc62dd9-edac-429c-a12c-3b6f859e2ec8,MLQ5X_D1_SEQUENCE_1,MLQ5X_D1S1_N2_GUZMAN_DOCENCIA,B,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0
57fc2010-117d-4ec3-a900-9858991d41bf,6fc62dd9-edac-429c-a12c-3b6f859e2ec8,MLQ5X_D1_SEQUENCE_1,MLQ5X_D1S1_N3_RIOS_PROTOCOLS,A,3,3.0,3.0,3.0,3.0,3.0,1.0,3.0,0.0,0.0
57fc2010-117d-4ec3-a900-9858991d41bf,6fc62dd9-edac-429c-a12c-3b6f859e2ec8,MLQ5X_D1_SEQUENCE_1,MLQ5X_D1S1_N4_SOTO_INDICATORS,C,4,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0
57fc2010-117d-4ec3-a900-9858991d41bf,6fc62dd9-edac-429c-a12c-3b6f859e2ec8,MLQ5X_D1_SEQUENCE_1,MLQ5X_D1S1_N5_SOFIA_PRIORITY,B,5,3.0,1.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0
57fc2010-117d-4ec3-a900-9858991d41bf,6fc62dd9-edac-429c-a12c-3b6f859e2ec8,MLQ5X_D1_SEQUENCE_5,MLQ5X_D1S5_N10_SOTO_PROTOCOLS,B,10,3.0,2.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0
57fc2010-117d-4ec3-a900-9858991d41bf,6fc62dd9-edac-429c-a12c-3b6f859e2ec8,MLQ5X_D1_SEQUENCE_4,MLQ5X_D1S4_N7_RIOS_DERIVACION,C,7,2.0,2.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0
57fc2010-117d-4ec3-a900-9858991d41bf,6fc62dd9-edac-429c-a12c-3b6f859e2ec8,MLQ5X_D1_SEQUENCE_4,MLQ5X_D1S4_N8_RIOS_SANCION,C,8,2.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
57fc2010-117d-4ec3-a900-9858991d41bf,6fc62dd9-edac-429c-a12c-3b6f859e2ec8,MLQ5X_D1_SEQUENCE_4,MLQ5X_D1S4_N9_SOTO_REPORTE,A,9,2.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
57fc2010-117d-4ec3-a900-9858991d41bf,6fc62dd9-edac-429c-a12c-3b6f859e2ec8,MLQ5X_D2_SEQUENCE_8,MLQ5X_D2S8_N11_SOTO_DECISION,A,11,3.0,4.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0
57fc2010-117d-4ec3-a900-9858991d41bf,6fc62dd9-edac-429c-a12c-3b6f859e2ec8,MLQ5X_D1_SEQUENCE_3,MLQ5X_D1S3_N6_GUZMAN_DOCENCIA,C,6,3.0,3.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0
57fc2010-117d-4ec3-a900-9858991d41bf,6fc62dd9-edac-429c-a12c-3b6f859e2ec8,MLQ5X_D2_SEQUENCE_10,MLQ5X_D2S10_N13_LATE_ARRIVAL_RESPONSE,A,13,2.0,2.0,1.0,2.0,4.0,2.0,1.0,0.0,0.0
57fc2010-117d-4ec3-a900-9858991d41bf,6fc62dd9-edac-429c-a12c-3b6f859e2ec8,MLQ5X_D2_SEQUENCE_10,MLQ5X_D2S10_N14_RIOS_EXTENDED_SHIFTS,A,14,3.0,3.0,2.0,1.0,2.0,1.0,3.0,0.0,0.0
57fc2010-117d-4ec3-a900-9858991d41bf,6fc62dd9-edac-429c-a12c-3b6f859e2ec8,MLQ5X_D2_SEQUENCE_10,MLQ5X_D2S10_N15_RIOS_RESIGNATION_RISK,B,15,2.0,2.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0
57fc2010-117d-4ec3-a900-9858991d41bf,6fc62dd9-edac-429c-a12c-3b6f859e2ec8,MLQ5X_D2_SEQUENCE_9,MLQ5X_D2S9_N12_SOTO_WATER_CUT_FOLLOWUP,A,12,4.0,4.0,4.0,1.0,3.0,2.0,0.0,0.0,0.0
381eaa60-af6c-468c-9778-a4985a25216b,ce7bb036-9800-452e-9ea7-4ad8ffa38b10,MLQ5X_D1_SEQUENCE_1,MLQ5X_D1S1_N1_RIOS_CHOICE,C,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0
381eaa60-af6c-468c-9778-a4985a25216b,ce7bb036-9800-452e-9ea7-4ad8ffa38b10,MLQ5X_D1_SEQUENCE_1,MLQ5X_D1S1_N2_GUZMAN_DOCENCIA,A,2,4.0,4.0,2.0,0.0,4.0,1.0,2.0,0.0,0.0
381eaa60-af6c-468c-9778-a4985a25216b,ce7bb036-9800-452e-9ea7-4ad8ffa38b10,MLQ5X_D1_SEQUENCE_1,MLQ5X_D1S1_N3_RIOS_PROTOCOLS,A,3,3.0,3.0,3.0,3.0,3.0,1.0,3.0,0.0,0.0
381eaa60-af6c-468c-9778-a4985a25216b,ce7bb036-9800-452e-9ea7-4ad8ffa38b10,MLQ5X_D1_SEQUENCE_1,MLQ5X_D1S1_N4_SOTO_INDICATORS,C,4,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0
381eaa60-af6c-468c-9778-a4985a25216b,ce7bb036-9800-452e-9ea7-4ad8ffa38b10,MLQ5X_D1_SEQUENCE_1,MLQ5X_D1S1_N5_SOFIA_PRIORITY,C,5,3.0,3.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0
381eaa60-af6c-468c-9778-a4985a25216b,ce7bb036-9800-452e-9ea7-4ad8ffa38b10,MLQ5X_D2_SEQUENCE_8,MLQ5X_D2S8_N11_SOTO_DECISION,A,11,3.0,4.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0
381eaa60-af6c-468c-9778-a4985a25216b,ce7bb036-9800-452e-9ea7-4ad8ffa38b10,MLQ5X_D1_SEQUENCE_4,MLQ5X_D1S4_N7_RIOS_DERIVACION,B,7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0
381eaa60-af6c-468c-9778-a4985a25216b,ce7bb036-9800-452e-9ea7-4ad8ffa38b10,MLQ5X_D1_SEQUENCE_4,MLQ5X_D1S4_N8_RIOS_SANCION,B,8,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0
381eaa60-af6c-468c-9778-a4985a25216b,ce7bb036-9800-452e-9ea7-4ad8ffa38b10,MLQ5X_D1_SEQUENCE_4,MLQ5X_D1S4_N9_SOTO_REPORTE,A,9,2.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
381eaa60-af6c-468c-9778-a4985a25216b,ce7bb036-9800-452e-9ea7-4ad8ffa38b10,MLQ5X_D1_SEQUENCE_5,MLQ5X_D1S5_N10_SOTO_PROTOCOLS,C,10,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0
